repo,text_mode,provider,label,query,expected,embedded_nodes,embedding_build_ms,latency_ms,result_count,rank,reciprocal_rank,hit_at_5,hit_at_20
dagayn-structural-code,structured,eval-token-hash,tested_by_graph_fact,function tested by node to text embedding tests,dagayn/embeddings.py::_node_to_text,8185,1182.773,0.105,20,0,0.0,0,0
dagayn-structural-code,structured,eval-token-hash,called_by_graph_fact,function called by embed all nodes while embedding graph nodes,dagayn/embeddings.py::_build_graph_facts_by_qualified_name,8185,1182.773,0.111,20,0,0.0,0,0
dagayn-structural-code,narrative,eval-token-hash,merge_ranked_results,function that uses reciprocal rank fusion to merge ranked search results,dagayn/search.py::rrf_merge,8185,2206.45,9.238,20,1,1.0,1,1
dagayn-structural-code,narrative,eval-token-hash,read_bounded_source,function that reads bounded source span for embedding text,dagayn/embeddings.py::_read_node_source_excerpt,8185,2206.45,0.223,20,0,0.0,0,0
dagayn-structural-code,narrative,eval-token-hash,narrative_renderer,function that converts a graph node into deterministic natural language static code facts,dagayn/embeddings.py::_node_to_narrative_text,8185,2206.45,0.198,20,0,0.0,0,0
dagayn-structural-code,narrative,eval-token-hash,text_mode_benchmark,function that calls embed all nodes for each text mode and measures ranking,dagayn/eval/benchmarks/embedding_text_modes.py::run,8185,2206.45,0.156,20,20,0.05,0,1
dagayn-structural-code,narrative,eval-token-hash,temporary_embedding_store,function that creates temporary embedding store and searches configured queries,dagayn/eval/benchmarks/embedding_text_modes.py::run,8185,2206.45,0.162,20,3,0.3333,1,1
dagayn-structural-code,narrative,eval-token-hash,rebuild_fts,function that rebuilds full text search index and inserts nodes fts rows,crates/dagayn-graph/src/search.rs::GraphStore.rebuild_fts_index,8185,2206.45,0.134,20,0,0.0,0,0
dagayn-structural-code,narrative,eval-token-hash,missing_source_fallback,function that returns empty text when source file cannot be read,dagayn/embeddings.py::_read_node_source_excerpt,8185,2206.45,0.131,20,0,0.0,0,0
dagayn-structural-code,narrative,eval-token-hash,static_fact_sentences,function that detects calls assignments returns branches loops and renders sentences,dagayn/embeddings.py::_node_to_narrative_text,8185,2206.45,0.119,20,0,0.0,0,0
dagayn-structural-code,narrative,eval-token-hash,tested_by_graph_fact,function tested by node to text embedding tests,dagayn/embeddings.py::_node_to_text,8185,2206.45,0.109,20,1,1.0,1,1
dagayn-structural-code,narrative,eval-token-hash,called_by_graph_fact,function called by embed all nodes while embedding graph nodes,dagayn/embeddings.py::_build_graph_facts_by_qualified_name,8185,2206.45,0.141,20,0,0.0,0,0
